repo name,repo size, repo clone url
Inbot/inbot-es-http-client,149,https://github.com/Inbot/inbot-es-http-client.git
Nepxion/Discovery,13171,https://github.com/Nepxion/Discovery.git
epfl-dlab/quootstrap,2109,https://github.com/epfl-dlab/quootstrap.git
jplu/ADEL,8113,https://github.com/jplu/ADEL.git
feiweiwei/MkFramework4java,52,https://github.com/feiweiwei/MkFramework4java.git
napstr/SqlSauce,631,https://github.com/napstr/SqlSauce.git
sormuras/modules,11703,https://github.com/sormuras/modules.git
ittqqzz/Seckill-RPC,34725,https://github.com/ittqqzz/Seckill-RPC.git
abel533/learn-mockito,14,https://github.com/abel533/learn-mockito.git
ABHSY/Discovery-redis,284,https://github.com/ABHSY/Discovery-redis.git
