repo name,repo size, repo clone url
davidmoten/rxjava-slf4j,164,https://github.com/davidmoten/rxjava-slf4j.git
joshlong/multiple-datasource-spring-apps,120,https://github.com/joshlong/multiple-datasource-spring-apps.git
mojodna/osm2orc,143,https://github.com/mojodna/osm2orc.git
jdillon/gossip,1227,https://github.com/jdillon/gossip.git
rvesse/lubm-uba,169,https://github.com/rvesse/lubm-uba.git
open-dingtalk/isv-demo-java,1762,https://github.com/open-dingtalk/isv-demo-java.git
UMN-PeopleSoft/IBMonitorService,9845,https://github.com/UMN-PeopleSoft/IBMonitorService.git
colinbut/sales-order-system,426,https://github.com/colinbut/sales-order-system.git
matthiaskoenig/cy3sbml,339581,https://github.com/matthiaskoenig/cy3sbml.git
gongxings/spring-cloud-study,620,https://github.com/gongxings/spring-cloud-study.git
BleethNie/Examples,3835,https://github.com/BleethNie/Examples.git
krux/java-stdlib,342,https://github.com/krux/java-stdlib.git
AmadeusITGroup/HttpSessionReplacer,505,https://github.com/AmadeusITGroup/HttpSessionReplacer.git
Team488/SeriouslyCommonLib,52009,https://github.com/Team488/SeriouslyCommonLib.git
byference/questionnaire,1451,https://github.com/byference/questionnaire.git
elennick/retry4j,276,https://github.com/elennick/retry4j.git
gchq/event-logging,931,https://github.com/gchq/event-logging.git
spirom/spark-data-sources,117,https://github.com/spirom/spark-data-sources.git
agsha/sharpc,13,https://github.com/agsha/sharpc.git
BimalTandel/HiveKudu-Handler,17776,https://github.com/BimalTandel/HiveKudu-Handler.git
davidmoten/rxjava-jdbc,1168,https://github.com/davidmoten/rxjava-jdbc.git
fntneves/falcon,10628,https://github.com/fntneves/falcon.git
draeger-lab/SBTabEditor,7383,https://github.com/draeger-lab/SBTabEditor.git
Nike-Inc/wingtips,1095,https://github.com/Nike-Inc/wingtips.git
monday-consulting/fsm-maven-plugin,65,https://github.com/monday-consulting/fsm-maven-plugin.git
dkorobtsov/LoggingInterceptor,17997,https://github.com/dkorobtsov/LoggingInterceptor.git
franzwong/til,335,https://github.com/franzwong/til.git
RTB4FREE/crosstalk,5539,https://github.com/RTB4FREE/crosstalk.git
GlenKPeterson/PdfLayoutManager,807,https://github.com/GlenKPeterson/PdfLayoutManager.git
Appdynamics/apache-monitoring-extension,2565,https://github.com/Appdynamics/apache-monitoring-extension.git
quanqinle/WebAndAppUITesting,11810,https://github.com/quanqinle/WebAndAppUITesting.git
Merck/rdf2x,121,https://github.com/Merck/rdf2x.git
robjg/oddjob,7666,https://github.com/robjg/oddjob.git
wonderomg/SpringData-mongdb,301,https://github.com/wonderomg/SpringData-mongdb.git
magicdude4eva/graylog-jira-alarmcallback,2395,https://github.com/magicdude4eva/graylog-jira-alarmcallback.git
Sybit-Education/airtable.java,9764,https://github.com/Sybit-Education/airtable.java.git
Naoghuman/lib-preferences,328,https://github.com/Naoghuman/lib-preferences.git
javacreed/java-fork-join-example,328,https://github.com/javacreed/java-fork-join-example.git
muquit/libsodium-jna,170,https://github.com/muquit/libsodium-jna.git
airbrake/javabrake,89,https://github.com/airbrake/javabrake.git
NCEAS/metacat,142477,https://github.com/NCEAS/metacat.git
broadinstitute/gatk,305586,https://github.com/broadinstitute/gatk.git
sensorsdata/ext-processor-sample,22,https://github.com/sensorsdata/ext-processor-sample.git
ethercis/ethercis,315004,https://github.com/ethercis/ethercis.git
justinscript/jweb,353,https://github.com/justinscript/jweb.git
Vedenin/useful-java-links,2216,https://github.com/Vedenin/useful-java-links.git
prakhar1989/csds-material,14723,https://github.com/prakhar1989/csds-material.git
dvoraka/av-service,3876,https://github.com/dvoraka/av-service.git
xiyuan-fengyu/JSpiderCluster,7499,https://github.com/xiyuan-fengyu/JSpiderCluster.git
vsch/Javafx-WebView-Debugger,746,https://github.com/vsch/Javafx-WebView-Debugger.git
dkorobtsov/plinter,19131,https://github.com/dkorobtsov/plinter.git
davidmoten/rxjava2-jdbc,1267,https://github.com/davidmoten/rxjava2-jdbc.git
CurrencyCloud/currencycloud-java,877,https://github.com/CurrencyCloud/currencycloud-java.git
imperva/domain-directory-controller,165,https://github.com/imperva/domain-directory-controller.git
fancyerii/knowledge-distillation,66929,https://github.com/fancyerii/knowledge-distillation.git
copper-leaf/clog,355,https://github.com/copper-leaf/clog.git
CiscoDevNet/stealthwatch-data-exporter,204,https://github.com/CiscoDevNet/stealthwatch-data-exporter.git
Qualtagh/JBroTable,3825,https://github.com/Qualtagh/JBroTable.git
Cetsoft/caudit,98,https://github.com/Cetsoft/caudit.git
jackuhan/TestFileAppendSpeed,33,https://github.com/jackuhan/TestFileAppendSpeed.git
krux/tcp-stream-kafka-producer,104,https://github.com/krux/tcp-stream-kafka-producer.git
XeroAPI/Xero-Java,29586,https://github.com/XeroAPI/Xero-Java.git
limingval/seckill,24317,https://github.com/limingval/seckill.git
lewky/seckill,50,https://github.com/lewky/seckill.git
Naoghuman/lib-fxml,368,https://github.com/Naoghuman/lib-fxml.git
mgoellnitz/JFileSync3,1006,https://github.com/mgoellnitz/JFileSync3.git
eclecticlogic/eclectic-orc,161,https://github.com/eclecticlogic/eclectic-orc.git
clstoulouse/motu,29012,https://github.com/clstoulouse/motu.git
kenwdelong/stability-utils,299,https://github.com/kenwdelong/stability-utils.git
yaphone/itchat4j,747,https://github.com/yaphone/itchat4j.git
basecrm/basecrm-java,344,https://github.com/basecrm/basecrm-java.git
FortnoxAB/reactive-wizard,811,https://github.com/FortnoxAB/reactive-wizard.git
jzwx/kitty,139,https://github.com/jzwx/kitty.git
cubedb/cubedb,1785,https://github.com/cubedb/cubedb.git
AnghelLeonard/Hibernate-SpringBoot,25666,https://github.com/AnghelLeonard/Hibernate-SpringBoot.git
tmobile/casquatch,436,https://github.com/tmobile/casquatch.git
acoli-repo/conll-rdf,27130,https://github.com/acoli-repo/conll-rdf.git
Appdynamics/nginx-monitoring-extension,2209,https://github.com/Appdynamics/nginx-monitoring-extension.git
jeremybrooks/jinx,8193,https://github.com/jeremybrooks/jinx.git
andrehertwig/admintool,2092,https://github.com/andrehertwig/admintool.git
sormuras/modules,11703,https://github.com/sormuras/modules.git
mercadolibre/java-restclient,3741,https://github.com/mercadolibre/java-restclient.git
Nastel/TNT4J,4261,https://github.com/Nastel/TNT4J.git
guoyang1982/woodpecker-client,4583,https://github.com/guoyang1982/woodpecker-client.git
Sunybyjava/seckill,5609,https://github.com/Sunybyjava/seckill.git
yundianzixun/Spring-Boot-2.0-Mybatis-Druid,64,https://github.com/yundianzixun/Spring-Boot-2.0-Mybatis-Druid.git
Appdynamics/websphere-mq-monitoring-extension,43859,https://github.com/Appdynamics/websphere-mq-monitoring-extension.git
RADAR-base/MongoDb-Sink-Connector,485,https://github.com/RADAR-base/MongoDb-Sink-Connector.git
Sunybyjava/wenda,3825,https://github.com/Sunybyjava/wenda.git
Naoghuman/lib-i18n,752,https://github.com/Naoghuman/lib-i18n.git
scxwhite/hera,19798,https://github.com/scxwhite/hera.git
neoremind/app-on-yarn-demo,73,https://github.com/neoremind/app-on-yarn-demo.git
rayyq/Cinema,97,https://github.com/rayyq/Cinema.git
apereo/java-cas-client,1681,https://github.com/apereo/java-cas-client.git
sboesebeck/morphium,6221,https://github.com/sboesebeck/morphium.git
folio-org/folio-sample-modules,152,https://github.com/folio-org/folio-sample-modules.git
Jaspersoft/jrs-rest-java-client,5671,https://github.com/Jaspersoft/jrs-rest-java-client.git
jfree/jfreechart,18486,https://github.com/jfree/jfreechart.git
Scout24/appmon4j,570,https://github.com/Scout24/appmon4j.git
folio-org/raml-module-builder,6245,https://github.com/folio-org/raml-module-builder.git
Raven98/Neuedu,20713,https://github.com/Raven98/Neuedu.git
thenetcircle/data-misc-tools,561,https://github.com/thenetcircle/data-misc-tools.git
calebman/spring-boot-example,81,https://github.com/calebman/spring-boot-example.git
xpleaf/commons-rest-es,135,https://github.com/xpleaf/commons-rest-es.git
NullpoMino-X/NullpoMino,35076,https://github.com/NullpoMino-X/NullpoMino.git
Mararsh/MyBox,119214,https://github.com/Mararsh/MyBox.git
whimtrip/jwht-scrapper,612,https://github.com/whimtrip/jwht-scrapper.git
leslie-choi/tmall_SSM,159801,https://github.com/leslie-choi/tmall_SSM.git
neurord/stochdiff,32744,https://github.com/neurord/stochdiff.git
