repo name,repo size, repo clone url
johnhuang-cn/jpserve,35,https://github.com/johnhuang-cn/jpserve.git
cloudbees/zendesk-java-client,651,https://github.com/cloudbees/zendesk-java-client.git
confluentinc/rest-utils,780,https://github.com/confluentinc/rest-utils.git
iBearcat/S2-055,17421,https://github.com/iBearcat/S2-055.git
Tickaroo/tikxml,1129,https://github.com/Tickaroo/tikxml.git
FasterXML/jackson-modules-base,1771,https://github.com/FasterXML/jackson-modules-base.git
aol/micro-server,8270,https://github.com/aol/micro-server.git
ae6623/Zebra,345,https://github.com/ae6623/Zebra.git
mrniko/netty-socketio,1901,https://github.com/mrniko/netty-socketio.git
lightless233/Java-Unserialization-Study,17,https://github.com/lightless233/Java-Unserialization-Study.git
jsurfer/JsonSurfer,1002,https://github.com/jsurfer/JsonSurfer.git
apache/storm,178263,https://github.com/apache/storm.git
ihaolin/common,44,https://github.com/ihaolin/common.git
200Puls/darksky-forecast-api,604,https://github.com/200Puls/darksky-forecast-api.git
gresrun/jesque,2128,https://github.com/gresrun/jesque.git
naver/pinpoint,220544,https://github.com/naver/pinpoint.git
pippo-java/pippo,3344,https://github.com/pippo-java/pippo.git
optimizely/java-sdk,3233,https://github.com/optimizely/java-sdk.git
battcn/request-spring-boot,122,https://github.com/battcn/request-spring-boot.git
messagebird/java-rest-api,265,https://github.com/messagebird/java-rest-api.git
lukas-krecan/json2xml,77,https://github.com/lukas-krecan/json2xml.git
burtcorp/jmespath-java,734,https://github.com/burtcorp/jmespath-java.git
AndersDJohnson/jackson-json-reference,128,https://github.com/AndersDJohnson/jackson-json-reference.git
spotify/bazel-tools,221,https://github.com/spotify/bazel-tools.git
cerner/beadledom,11558,https://github.com/cerner/beadledom.git
ScaCap/spring-auto-restdocs,3025,https://github.com/ScaCap/spring-auto-restdocs.git
HubSpot/jackson-jaxrs-propertyfiltering,89,https://github.com/HubSpot/jackson-jaxrs-propertyfiltering.git
Gridstone/RxStore,729,https://github.com/Gridstone/RxStore.git
timboudreau/netty-http-client,523,https://github.com/timboudreau/netty-http-client.git
FasterXML/jackson-datatype-jsr353,1042,https://github.com/FasterXML/jackson-datatype-jsr353.git
couchbase/couchbase-jvm-core,5067,https://github.com/couchbase/couchbase-jvm-core.git
artem-zinnatullin/qualitymatters,7221,https://github.com/artem-zinnatullin/qualitymatters.git
jknack/handlebars.java,3495,https://github.com/jknack/handlebars.java.git
nytimes/Store,2541,https://github.com/nytimes/Store.git
fuyunwang/ChengFeng1.5,423,https://github.com/fuyunwang/ChengFeng1.5.git
elastic/elasticsearch-metrics-reporter-java,104,https://github.com/elastic/elasticsearch-metrics-reporter-java.git
iBearcat/Jackson-CVE-2017-17485,12296,https://github.com/iBearcat/Jackson-CVE-2017-17485.git
followwwind/javautils,99149,https://github.com/followwwind/javautils.git
otto-de/edison-hal,768,https://github.com/otto-de/edison-hal.git
eoinsha/JavaPhoenixChannels,363,https://github.com/eoinsha/JavaPhoenixChannels.git
spring-guides/gs-actuator-service,420,https://github.com/spring-guides/gs-actuator-service.git
mmazi/rescu,546,https://github.com/mmazi/rescu.git
rfoltyns/log4j2-elasticsearch,572,https://github.com/rfoltyns/log4j2-elasticsearch.git
nielsutrecht/spring-boot-websocket-client,20,https://github.com/nielsutrecht/spring-boot-websocket-client.git
spring-projects/spring-data-couchbase,3078,https://github.com/spring-projects/spring-data-couchbase.git
airlift/drift,2951,https://github.com/airlift/drift.git
jsonld-java/jsonld-java,2475,https://github.com/jsonld-java/jsonld-java.git
StubbornJava/StubbornJava,854,https://github.com/StubbornJava/StubbornJava.git
socrata/soda-java,7979,https://github.com/socrata/soda-java.git
mbechler/marshalsec,464,https://github.com/mbechler/marshalsec.git
mangstadt/ez-vcard,62480,https://github.com/mangstadt/ez-vcard.git
scalecube/scalecube-services,5582,https://github.com/scalecube/scalecube-services.git
NationalSecurityAgency/qonduit,82,https://github.com/NationalSecurityAgency/qonduit.git
hujingshuang/MTrans,645,https://github.com/hujingshuang/MTrans.git
dkunzler/esperandro,496,https://github.com/dkunzler/esperandro.git
tinode/tindroid,7335,https://github.com/tinode/tindroid.git
neo4j-examples/movies-java-spring-data-neo4j,91,https://github.com/neo4j-examples/movies-java-spring-data-neo4j.git
sherlockgit/SpringBoot-Shrio-jpa,45,https://github.com/sherlockgit/SpringBoot-Shrio-jpa.git
yongjhih/android-proguards,2692,https://github.com/yongjhih/android-proguards.git
l3nz/ari4java,2620,https://github.com/l3nz/ari4java.git
fossasia/open-event-droidgen,76660,https://github.com/fossasia/open-event-droidgen.git
kanwangzjm/funiture,32229,https://github.com/kanwangzjm/funiture.git
xiaoyao9184/hj-t212-parser,52138,https://github.com/xiaoyao9184/hj-t212-parser.git
delight-im/Android-DDP,3775,https://github.com/delight-im/Android-DDP.git
ngs-doo/dsl-json,1778,https://github.com/ngs-doo/dsl-json.git
nulab/backlog4j,3257,https://github.com/nulab/backlog4j.git
inferred/FreeBuilder,4429,https://github.com/inferred/FreeBuilder.git
danielnorberg/auto-matter,640,https://github.com/danielnorberg/auto-matter.git
HubSpot/Horizon,228,https://github.com/HubSpot/Horizon.git
spring-guides/gs-consuming-rest,465,https://github.com/spring-guides/gs-consuming-rest.git
jasminb/jsonapi-converter,323,https://github.com/jasminb/jsonapi-converter.git
bazaarvoice/rison,94,https://github.com/bazaarvoice/rison.git
Esri/spatial-framework-for-hadoop,5557,https://github.com/Esri/spatial-framework-for-hadoop.git
jhyscode/ssm-BookAppointment-master,96,https://github.com/jhyscode/ssm-BookAppointment-master.git
pgelinas/jackson-javax-json,89,https://github.com/pgelinas/jackson-javax-json.git
shevek/qemu-java,12583,https://github.com/shevek/qemu-java.git
amitshekhariitbhu/Fast-Android-Networking,2806,https://github.com/amitshekhariitbhu/Fast-Android-Networking.git
DominoKit/domino-jackson,1202,https://github.com/DominoKit/domino-jackson.git
jenkinsci/amazon-ecs-plugin,449,https://github.com/jenkinsci/amazon-ecs-plugin.git
doubledutch/LazyJSON,275,https://github.com/doubledutch/LazyJSON.git
palantir/conjure-java-runtime,3732,https://github.com/palantir/conjure-java-runtime.git
maciejwalkowiak/spring-boot-spring-amqp-java8-lombok-sample,23,https://github.com/maciejwalkowiak/spring-boot-spring-amqp-java8-lombok-sample.git
gchq/Gaffer,143242,https://github.com/gchq/Gaffer.git
basis-technology-corp/annotated-data-model,1399,https://github.com/basis-technology-corp/annotated-data-model.git
in28minutes/SpringMvcStepByStep,469,https://github.com/in28minutes/SpringMvcStepByStep.git
Alfresco/alfresco-data-model,1340,https://github.com/Alfresco/alfresco-data-model.git
cheese10yun/blog-sample,4074,https://github.com/cheese10yun/blog-sample.git
Matthias247/jawampa,1185,https://github.com/Matthias247/jawampa.git
nccgroup/freddy,467,https://github.com/nccgroup/freddy.git
donbeave/graphql-java-datetime,319,https://github.com/donbeave/graphql-java-datetime.git
LiuKay/mmall-kay-Java,3511,https://github.com/LiuKay/mmall-kay-Java.git
unitsofmeasurement/uom-lib,372,https://github.com/unitsofmeasurement/uom-lib.git
aws/aws-iot-device-sdk-java,113,https://github.com/aws/aws-iot-device-sdk-java.git
zalando-nakadi/fahrschein,751,https://github.com/zalando-nakadi/fahrschein.git
bridgefy/bridgefy-android-samples,52376,https://github.com/bridgefy/bridgefy-android-samples.git
jillesvangurp/jsonj,1225,https://github.com/jillesvangurp/jsonj.git
tgvaughan/MASTER,47351,https://github.com/tgvaughan/MASTER.git
spring-guides/gs-rest-hateoas,415,https://github.com/spring-guides/gs-rest-hateoas.git
baloise/rocket-chat-rest-client,111,https://github.com/baloise/rocket-chat-rest-client.git
bpatters/schemagen-graphql,339,https://github.com/bpatters/schemagen-graphql.git
opencredo/test-automation-quickstart,187,https://github.com/opencredo/test-automation-quickstart.git
meraki-analytics/orianna,2268,https://github.com/meraki-analytics/orianna.git
maxmind/MaxMind-DB-Reader-java,283,https://github.com/maxmind/MaxMind-DB-Reader-java.git
sdstoehr/har-reader,128,https://github.com/sdstoehr/har-reader.git
lets-mica/mica,810,https://github.com/lets-mica/mica.git
yahoo/xpath_proto_builder,105,https://github.com/yahoo/xpath_proto_builder.git
MarioAriasC/lagomkotlin,50,https://github.com/MarioAriasC/lagomkotlin.git
myxzjie/cms,51412,https://github.com/myxzjie/cms.git
Blankj/FreeProGuard,174,https://github.com/Blankj/FreeProGuard.git
